"","gene_ID","CSDE1_vs_IgG_log2FoldChange","CSDE1_vs_IgG_pvalue","CSDE1_vs_IgG_padj","CSDE1_vs_Capture_log2FoldChange","CSDE1_vs_Capture_pvalue","CSDE1_vs_Capture_padj","GENE_NAME"
"17744","ENSMUSG00000109695.1",-0.52720956304077,0.746190861874417,0.822158108312896,-0.718819858426265,0.644912064009705,0.739216730795054,"Gm31166"
"17745","ENSMUSG00000109702.1",2.89130674186144,0.0999715802794198,0.175493537267291,-1.56999674881736,0.233646619910144,0.349535648457055,"Gm45674"
"17746","ENSMUSG00000109703.1",-2.58188888792444,0.0158910224639268,0.0381101810320127,-1.69592739249536,0.1055440787908,0.187030841217297,"Gm45299"
"17747","ENSMUSG00000109724.1",-1.40508907895362,0.00795465826896761,0.0209940678644852,-1.15219444531818,0.0264508441747645,0.0605062235352861,"Gm18194"
"17748","ENSMUSG00000109736.1",2.97685874628712,0.0447260674324286,0.0910716725726182,-3.67749368649986,4.86061029957512e-05,0.000235104770479713,"Gm8734"
"17749","ENSMUSG00000109737.1",-1.79649317258435,0.398887319043938,0.517618909373078,-0.630685958836211,0.764122992895621,0.831567268429726,"Gm39566"
"17750","ENSMUSG00000109739.1",-1.50007867070208,0.345580727639572,0.464014201940133,-0.902450452914429,0.563202181852288,0.669821097555218,"Gm17949"
"17751","ENSMUSG00000109755.1",-2.63753348645086,0.0134710855753701,0.0331079153730639,-0.921430245985295,0.384577696081993,0.506543923306157,"Gm8489"
"17752","ENSMUSG00000109764.1",0.634439288894896,0.542943610886663,0.653167855980991,-1.22070737759468,0.16398145821718,0.26476884843061,"Klkb1"
"17753","ENSMUSG00000109765.2",0.790143626793495,0.347010534018669,0.465237620326612,0.292532995166613,0.703945356772666,0.785532400800859,"Gm18227"
"17754","ENSMUSG00000109771.1",0.459767829842184,0.571742437797151,0.67874513467798,-0.937724215873083,0.221234192871547,0.335372961524948,"Gm35315"
"17755","ENSMUSG00000109789.1",-1.88475301384041,0.201640871254388,0.306380476737293,-4.35768568976735,0.00112001592989236,0.00394166481604661,"Gm2033"
"17756","ENSMUSG00000109790.1",-3.40802492790951,0.0176238071024858,0.0415791832232286,-1.58280261082523,0.266922805873486,0.386358379571476,"Gm45594"
"17757","ENSMUSG00000109801.2",-1.72468647787558,0.0948838302669572,0.168325554503013,-2.5000322959925,0.0134459593677521,0.0343398338157749,"Olfr1316"
"17758","ENSMUSG00000109835.2",-2.06581339955539,0.13495165717335,0.22313825013997,-0.831006596707668,0.540543223106805,0.650724872996714,"Olfr730"
"17759","ENSMUSG00000109843.1",-1.81230757659235,0.0800861302160316,0.146418563789797,-1.52013645918428,0.127466601577952,0.216503079785696,"Gm17841"
"17760","ENSMUSG00000109864.1",-1.57765649036271,0.0599970342240531,0.115995109828659,-1.48053099178928,0.072440761882554,0.138432611991137,"Eid3"
"17761","ENSMUSG00000109865.1",-0.190119049282877,0.523595737374784,0.635371487228075,-0.244973218788217,0.399690805833331,0.521429821558257,"Hspa14"
"17762","ENSMUSG00000109872.1",-3.16675412424884,0.034991416594464,0.0739694014079467,-2.02488614401859,0.173013611392147,0.276432470027272,"Gm45312"
"17763","ENSMUSG00000109882.1",0.889213316585852,0.463150086716235,0.579079756491749,-0.296751083929792,0.777530836163336,0.842245231825788,"Gm18706"
"17764","ENSMUSG00000109901.2",0.0970697278703438,0.659675665893988,0.7525831947735,-0.678944024699645,0.000843286065394217,0.00306803135176938,"Chmp1b"
"17765","ENSMUSG00000109913.1",-0.368565915509197,0.792181070257927,0.857088610554622,-1.07340584994755,0.416770072386762,0.53891718748636,"Gm30694"
"17766","ENSMUSG00000109916.1",-1.26664408459762,0.139204699477831,0.228685415433963,-1.8035495089647,0.0293841960995326,0.0659974372576122,"Gm45551"
"17767","ENSMUSG00000109929.1",-2.65337986057793,8.01014098070528e-10,8.45863504944062e-09,-3.17622588558544,4.38536138670432e-14,9.04301967840986e-13,"Gm45268"
"17768","ENSMUSG00000109946.1",0.734882933871908,0.0127089645645373,0.0314838835671754,0.326765005905084,0.242664408214444,0.359767402457516,"Brd3os"
"17769","ENSMUSG00000109975.1",-1.12605545907881,0.294249233438463,0.410453275558812,-0.522908212301366,0.623676785011764,0.721886780075493,"Gm19196"
"17770","ENSMUSG00000110018.2",-2.54546166495346,0.0254485004721193,0.056554965529748,-1.92349004327757,0.0834992709779959,0.155112376743232,"5430437J10Rik"
"17771","ENSMUSG00000110031.1",-2.21930900376217,0.234835579121657,0.344894729915695,-1.34276871301827,0.464856219429531,0.583340515587271,"Gm18205"
"17772","ENSMUSG00000110040.1",7.41681567428612,7.04982397469148e-09,6.38524570672155e-08,1.22011365091561,0.017619761190267,0.0430673949519966,"Gm49369"
"17773","ENSMUSG00000110086.1",0.458728272894649,0.562670395306974,0.67092973115438,0.928947614385592,0.224086448456532,0.338604745557629,"Gm45623"
"17774","ENSMUSG00000110105.1",-2.2996861889232,3.00822749402151e-06,1.78122824355305e-05,-1.44435272089748,0.0029485462919855,0.00925719311948591,"Gm45844"
"17775","ENSMUSG00000110121.1",1.9318904500219,0.397194434138428,0.516002811033783,-2.41732370394783,0.218497515695424,0.332103180310796,"Gm45367"
"17776","ENSMUSG00000110124.1",-1.30320512223058,0.0241349846059276,0.0541545333899467,0.184853442508019,0.747273018585639,0.818633260231381,"Gm4247"
"17777","ENSMUSG00000110136.1",-4.11515461661483,0.00443283251557091,0.0126203891404637,-3.22434527703126,0.0248200855746743,0.0572905828198099,"Gm45785"
"17778","ENSMUSG00000110150.1",-2.47263449558994,0.141875944871876,0.232179059220785,-2.31571745817769,0.163370496824488,0.264008105411364,"Gm8523"
"17779","ENSMUSG00000110170.1",-0.335139671851545,0.81852898203242,0.877142298393542,-2.08684556432809,0.113373130866613,0.197900993624715,"St6galnac2"
"17780","ENSMUSG00000110171.2",-2.14153765679581,0.00149129761230483,0.00485758134839589,-1.62947957013375,0.0123989874648133,0.032110368210791,"Olfr484"
"17781","ENSMUSG00000110185.2",-0.70826730324055,0.0166366765683584,0.0396133984739767,-1.40073836976313,5.99898799419234e-07,4.16250749089834e-06,"Igip"
"17782","ENSMUSG00000110195.1",1.31099445899068,3.00003478144109e-06,1.77752545615314e-05,1.71953945228639,6.90768051313461e-10,7.85555826096673e-09,"Pde2a"
"17783","ENSMUSG00000110206.1",-1.38898744061628,0.0321088311910065,0.0688765613612839,-0.595214637283124,0.334532067611473,0.457625689385383,"Flt3l"
"17784","ENSMUSG00000110213.1",-1.93911667276578,0.202672779955454,0.307642411372309,-3.1835304438702,0.0272750048787017,0.0620585068184633,"Gm45628"
"17785","ENSMUSG00000110215.1",-5.10096535062355,0.00458392395092387,0.0129759873175319,-3.78492003710049,0.0334012782637681,0.0734980474290479,"Gm45598"
"17786","ENSMUSG00000110218.1",-1.59328847912685,0.145158305455928,0.236306016838475,-1.12340838671219,0.294112574978397,0.415256953003494,"Gm20219"
"17787","ENSMUSG00000110221.1",3.86896642658692,0.0246916385854539,0.0551806800619946,0.058797638282511,0.963332618722132,0.97632759655098,"Gm36210"
"17788","ENSMUSG00000110234.2",-1.0932502309411,0.016668692019984,0.0396844755987463,-0.731954888590867,0.0991920579179447,0.178133699623017,"Gm45799"
"17789","ENSMUSG00000110252.1",-8.69388187627847,NA,NA,-1.97578468801518,NA,NA,"Gm2961"
"17790","ENSMUSG00000110266.1",-3.10704509535243,9.8810237303699e-12,1.3309252536748e-10,-2.18187906838748,1.49848788717164e-06,9.71024388392739e-06,"Gm32742"
"17791","ENSMUSG00000110275.1",2.74126816903539,3.23835675622334e-11,4.13121475679098e-10,0.173533169670613,0.648031008208708,0.741693478334397,"Gm5905"
"17792","ENSMUSG00000110277.2",-0.604031206674431,0.124240112106129,0.209104823276676,-0.798128570379224,0.0297783535493363,0.0667681968280862,"Gm45871"
"17793","ENSMUSG00000110297.1",-5.47284289136444,2.15850951547127e-14,4.11756466572521e-13,-3.50145798667679,9.78881050260592e-07,6.5707972952681e-06,"Gm45647"
"17794","ENSMUSG00000110299.1",2.36946700426752,0.200851804273345,0.305548913858045,-2.10669425056072,0.143963142906568,0.23899849342061,"Gm17910"
"17795","ENSMUSG00000110318.1",0.590258708185615,0.798180110167022,0.861835185509591,-3.74219507584561,0.0609142669765896,0.120396802395131,"Gm2767"
"17796","ENSMUSG00000110328.1",-1.67859970201119,0.116219444130117,0.198263060654504,-2.24635263867502,0.0232403693982956,0.0541281224507122,"Gm45574"
"17797","ENSMUSG00000110331.1",1.9662410050526,0.000609737284281847,0.00219730762639175,2.65381638169748,2.22639214536284e-06,1.39726877126983e-05,"Nudc-ps1"
"17798","ENSMUSG00000110332.1",-0.933294865037109,0.19344111999799,0.296179955884335,-0.760233827408362,0.261840067112562,0.38068459912027,"Gm19935"
"17799","ENSMUSG00000110344.1",-0.800898938651136,0.0634841466752099,0.121316728536427,-1.49344252132492,0.000391463637603014,0.00154595247835813,"Gm45716"
"17800","ENSMUSG00000110347.1",2.02542075869998,0.205904048606126,0.311237294556477,-2.36860302232765,0.0302623556791955,0.0676300748885787,"Gm45657"
"17801","ENSMUSG00000110353.1",-3.34981315806021,0.00213015286559943,0.00667178580764887,-2.47235532254751,0.021434861212359,0.0506436236299736,"Gm33543"
"17802","ENSMUSG00000110360.1",0.04682946279243,0.970993367756387,0.982532092488039,-0.203349839532505,0.868260608949795,0.910295200449634,"Gm45380"
"17803","ENSMUSG00000110394.1",2.80138647958281,0.105007040605751,0.182827340524705,-1.97630776449108,0.121342092981029,0.208691551602235,"Gm18991"
"17804","ENSMUSG00000110404.1",-0.932174592210872,0.0972362696616004,0.171645189738706,-0.0163769637817742,0.976392562201265,0.984447720287844,"Rnf223"
"17805","ENSMUSG00000110444.1",-1.44514195953676,2.85487820949401e-13,4.66865542697985e-12,-1.87524264167831,4.13016246167425e-22,2.02986965810757e-20,"Gm10033"
"17806","ENSMUSG00000110446.1",4.67044957924504,0.00140341238189544,0.00460403646830839,-0.704144154384242,0.422139630119544,0.543987035735993,"Gm18646"
"17807","ENSMUSG00000110472.1",-2.81986541909012,9.37206675051832e-09,8.33618280788461e-08,-2.22564514239866,4.84191663331371e-06,2.85133362421802e-05,"Gm45739"
"17808","ENSMUSG00000110480.1",0,1,1,-6.03195263018763,0.0154758700214024,0.0386359320757658,"Gm32842"
"17809","ENSMUSG00000110519.2",-2.60885432998839,6.43226376171906e-15,1.30438339911321e-13,-1.99827193408381,2.05062940522202e-09,2.16544575210426e-08,"Olfr839-ps1"
"17810","ENSMUSG00000110521.1",1.66016844597254,0.383164398581769,0.502228639696911,-2.77496681026258,0.0656387568167593,0.128091301891083,"Olfr856-ps1"
"17811","ENSMUSG00000110531.1",0.892565071331434,0.554274938973643,0.663075449051477,-2.52259128711496,0.0404384413404459,0.0858801560070729,"Gm7760"
"17812","ENSMUSG00000110569.1",0.0740255674677875,0.869775137629485,0.914366201572642,0.497649741405165,0.253157098630541,0.371359200775793,"Gm18860"
"17813","ENSMUSG00000110597.1",-1.14592926475341,0.325452879478932,0.443024684204325,-3.00707280354792,0.00456353228966009,0.0135831586189396,"Gm8798"
"17814","ENSMUSG00000110612.1",-2.70379124243169,0.0550904667946897,0.108395238518864,-1.16086009824397,0.406655999496645,0.528560534796688,"Gm17827"
"17815","ENSMUSG00000110622.1",-1.41459237115498,0.382969178142144,0.502044549034738,-0.910801059857059,0.565060042208327,0.671377321522007,"Iqcn"
"17816","ENSMUSG00000110627.1",-2.52778551206552,0.0555871488666585,0.1091850008597,-2.20653640902702,0.0888391034519571,0.163206515575181,"Gm18935"
"17817","ENSMUSG00000110632.1",-1.51134843560306,0.0134501655932243,0.0330609326434686,-0.870794204671793,0.14189947247264,0.236267132549358,"Gm45880"
"17818","ENSMUSG00000110637.1",0.913917442421999,0.690738141020338,0.778614745199831,-3.58471312201646,0.0703589550273617,0.135385783936349,"Gm7807"
"17819","ENSMUSG00000110649.1",1.86868588902132,0.168832908349448,0.266584399299059,0.573678654643439,0.633479944447727,0.729865855509081,"Gm40466"
"17820","ENSMUSG00000110662.1",-0.218263439010131,0.904851520240008,0.938167415250259,-1.47975672032789,0.382028341092417,0.504345639414244,"Gm45722"
"17821","ENSMUSG00000110683.1",2.37129143112982,0.189973851145528,0.292066474270363,-2.99988653702216,0.0297622137755886,0.0667401716127327,"Gm45874"
"17822","ENSMUSG00000110685.1",-1.92741179709715,0.000228858093955315,0.000917434196017675,-1.05740161035499,0.0390158976940094,0.0834585106798811,"Gm5373"
"17823","ENSMUSG00000110686.1",1.49628754031886,0.450735944718561,0.566727801000046,-0.392096532258102,0.81986236543067,0.873756131712368,"Gm45855"
"17824","ENSMUSG00000110701.1",4.65829608225788,0.00172412180087228,0.00552562951985851,-0.281581101737025,0.759693291792053,0.828132094019856,"Gm6013"
"17825","ENSMUSG00000110720.1",1.42011458406549,6.72692638181543e-07,4.45996435556747e-06,0.0363158167789134,0.89299831789882,0.926989633285545,"Gm46223"
"17826","ENSMUSG00000110723.1",0.438335995824524,0.735368659679724,0.81366358457561,0.0340242567979393,0.978708845229173,0.985639468404684,"Gm49353"
"17827","ENSMUSG00000110732.1",-3.58300645645994,0.00162200443541387,0.0052358840130317,-1.377970944569,0.224977324942768,0.339531104046334,"Gm48674"
"17828","ENSMUSG00000110744.1",2.64301732669581,0.0928678689645188,0.16541525202658,-1.15660163372997,0.273369710370154,0.393422321440232,"Gm5171"
"17829","ENSMUSG00000110761.1",-3.10174050765253,2.3262484552607e-09,2.28169003113104e-08,-1.95509065828766,0.000148349955419826,0.000645207919989622,"Gm29761"
"17830","ENSMUSG00000110812.1",-0.742892471354205,0.553426810160199,0.662279276647774,-1.44574030622799,0.209793431266309,0.321673902808128,"Gm48407"
"17831","ENSMUSG00000110816.1",-1.38621222291119,0.0014161586196093,0.00463973486710492,-1.95092995025287,1.70719220603376e-06,1.09312775134512e-05,"Gm19178"
"17832","ENSMUSG00000110841.1",-1.85993278091478,0.272686917072749,0.387691683246287,0.711088273358086,0.675050811561242,0.763379550933707,"Gpx4-ps2"
"17833","ENSMUSG00000110845.1",-3.26514849072039,0.00347160873366482,0.0102213591558075,-2.7295884067697,0.0133236637242168,0.0340702194716615,"Gm47481"
"17834","ENSMUSG00000110885.1",-2.72946603218447,0.0322708571708274,0.0691593820032274,-1.21980266247456,0.335472833186568,0.458433691984806,"Gm48739"
"17835","ENSMUSG00000110918.1",0.624267291737555,0.685710566697654,0.774410201430263,-2.45116094217666,0.0482526662156672,0.0994231625340688,"Gm48862"
"17836","ENSMUSG00000110926.1",2.21008073415021,0.443690537862756,0.560058868009368,-1.28353159944593,0.62779002014295,0.725502531000476,"Gm5917"
"17837","ENSMUSG00000110949.1",0.254054215229665,0.692128866511257,0.779750883780996,-0.162846709435956,0.796148537806514,0.855158785672293,"Nudt8"
"17838","ENSMUSG00000110966.1",-1.91927629058342,0.199896134309798,0.3043607168572,-1.97271627924674,0.172666445683239,0.275989300049275,"Gm47255"
"17839","ENSMUSG00000111004.1",-0.474413262386045,0.777104682064296,0.846305611448622,-1.82810698981201,0.248700897771414,0.36637615380469,"Gm48272"
"17840","ENSMUSG00000111023.1",-2.8339967178909,2.60027780632596e-16,6.37276640983522e-15,-2.21921411164213,8.91700156682182e-11,1.15360954638657e-09,"Gm48391"
"17841","ENSMUSG00000111027.1",0.17742458632435,0.860883075481208,0.908352929495795,8.72275229140688,1.43371928786828e-08,1.31612128118184e-07,"Gm2981"
"17842","ENSMUSG00000111032.1",-5.74814878941817,1.49243979193682e-06,9.36324649753108e-06,-1.34660252141442,0.27177561026065,0.391627747134019,"Olfr1543-ps1"
"17843","ENSMUSG00000111063.1",-0.933176872500401,0.000210042920911867,0.000849626395886218,-0.972525491931246,6.19916693630438e-05,0.000294183609309687,"Zkscan7"
"17844","ENSMUSG00000111064.1",-1.82919100312618,0.000280427021419527,0.00109986909641908,-0.103541887397649,0.836351871650292,0.886075512457869,"Gm30285"
"17845","ENSMUSG00000111092.1",0.438287283094493,0.759806716357119,0.832910313225556,-1.18397422604968,0.383767179485551,0.505658012961197,"Gm17875"
"17846","ENSMUSG00000111118.1",-2.94026178688054,0.132524064305263,0.220216746450696,-2.99350673589437,0.116774910581236,0.202566016348903,"Gm6545"
"17847","ENSMUSG00000111163.1",-1.91984695711142,2.85104634285239e-17,7.81246361093722e-16,-1.58058467646272,7.69525966121104e-13,1.36562923629546e-11,"Gm46136"
"17848","ENSMUSG00000111174.1",-0.202404569446476,0.903767925573604,0.937691769518149,-2.5731377853829,0.0722999794809943,0.138250049425846,"Olfr1240"
"17849","ENSMUSG00000111207.1",-4.17802812288896,0.00763074097795793,0.0202558273396937,-2.71491726097659,0.0814121286928906,0.151887557825979,"Gm8125"
"17850","ENSMUSG00000111209.1",3.43878449946627,0.0193009775219067,0.0448771143887348,-2.90373042038094,0.00102690646863226,0.00364763083794141,"Gm7529"
"17851","ENSMUSG00000111241.1",-0.525346245066456,0.72061565859813,0.80232774086978,-1.97664316246117,0.156422679810389,0.25533892924864,"Gm19121"
"17852","ENSMUSG00000111259.2",-1.74249612136459,0.0105369928795068,0.0267948610718711,-2.59912774282303,7.84184473921229e-05,0.000364125374263525,"Olfr1328"
"17853","ENSMUSG00000111269.1",-2.09884585521717,2.15517693976444e-14,4.11548996455852e-13,-1.8983923561223,3.0186124341058e-12,4.82872627766384e-11,"Gm47933"
"17854","ENSMUSG00000111273.1",-4.87026580460338,8.21916653888634e-12,1.11692928829403e-10,-2.49074064012375,0.000474136178970663,0.00183682680323123,"Olfr789"
"17855","ENSMUSG00000111301.1",-2.02200239861034,0.0359736384874614,0.0757886412452371,-2.70181957155564,0.00312436208896086,0.00974575562614096,"Gm30671"
"17856","ENSMUSG00000111306.2",-0.596091278425043,0.734786265866278,0.813313719711425,-2.94442574977093,0.0542020185701367,0.109545060318426,"Olfr1065"
"17857","ENSMUSG00000111326.1",-4.09782189000515,9.12493023129252e-06,4.94467103163034e-05,-2.07220149408288,0.0246341227262606,0.0569258461890596,"Gm3953"
"17858","ENSMUSG00000111327.1",-2.34936792690331,1.58039021153101e-18,4.96090982153879e-17,-1.66291209004792,3.97082860516552e-10,4.68943657954803e-09,"Gm48401"
"17859","ENSMUSG00000111349.1",1.51471616134557,0.494700087013113,0.609344359813628,-3.14267497966509,0.0960310513970198,0.173510864795009,"Gm48191"
"17860","ENSMUSG00000111374.1",-0.759565743614433,0.469112200627624,0.585018017816708,-1.95971477289424,0.0505115293059325,0.103364243687998,"C130030K03Rik"
"17861","ENSMUSG00000111375.4",-1.46461435825864,1.30404591285811e-06,8.23800721028592e-06,-0.675529581189138,0.0222844514375035,0.0522937229585655,"Btbd8"
"17862","ENSMUSG00000111383.1",1.25375685276076,0.620097389729116,0.719333376480046,-3.0034365308704,0.1814117879674,0.286888554989069,"Gm18914"
"17863","ENSMUSG00000111409.1",4.3207620691676,0.0125145176093474,0.0310483335789087,-0.0988609504890251,0.938522358748637,0.958554852006979,"Gm49380"
"17864","ENSMUSG00000111425.1",-2.42271855688117,0.00322991963802292,0.00959036067447947,-1.61337159181737,0.0471035075207604,0.0975156973315166,"Gm47324"
"17865","ENSMUSG00000111436.1",-1.9938147007378,3.03483176605506e-10,3.41945518963254e-09,-2.1031021264482,1.47010481870236e-11,2.13888583622632e-10,"Gm47356"
"17866","ENSMUSG00000111448.2",-1.87862800196567,9.21077372862895e-05,0.00040375873743,-1.93525366939448,3.29365452807171e-05,0.000165196374305364,"Olfr912"
"17867","ENSMUSG00000111456.1",-2.70925992418252,0.00601452995126153,0.0164466532020475,-3.53876973166696,0.000191210834313612,0.000810281325621158,"Olfr1245"
"17868","ENSMUSG00000111466.1",2.29193809643786,0.320389547611262,0.437824738966167,-1.74522252874887,0.381815364691076,0.504174078215991,"Gm47504"
"17869","ENSMUSG00000111472.1",-3.2369337939431,0.0122758045427372,0.0305180429722619,-3.67393770468097,0.00422966815243089,0.0127237080030133,"Gm47103"
"17870","ENSMUSG00000111473.1",0.625922623640849,0.765872512576043,0.837457494813243,-2.15490363665548,0.220240811487869,0.334281715200829,"LOC102637012"
"17871","ENSMUSG00000111483.1",-1.85684424672818,0.034414773857619,0.0729017372726913,-0.805342309989037,0.346200763883907,0.469341873185947,"Gm18997"
"17872","ENSMUSG00000111485.1",-2.46659188851999,8.49048254209035e-28,6.91766782051557e-26,-1.89471510362315,3.32248313877589e-17,9.85562474110672e-16,"Gm48443"
"17873","ENSMUSG00000111497.1",-2.01978712665584,0.192476600532309,0.295297973403969,-2.00966769151214,0.194165471784167,0.302750823232742,"Gm38431"
"17874","ENSMUSG00000111517.1",-1.51564962337319,0.0391035494351602,0.0813950571415188,-2.34588750808873,0.000577741276478642,0.00219051770018748,"Olfr1238"
"17875","ENSMUSG00000111529.1",-4.43564010227399,9.29770522122053e-24,5.18071526186671e-22,-0.853883624589244,0.0570323805268914,0.114176870134211,"Gm48141"
"17876","ENSMUSG00000111537.1",-2.36076069000103,0.0784478225970445,0.144127629169074,-1.64771271450636,0.208217217701534,0.319684927546442,"Gm7653"
"17877","ENSMUSG00000111548.1",1.66399537198586,0.402718807999195,0.521041794639088,-2.46786432696195,0.12669335696666,0.215610647016474,"Gm8162"
"17878","ENSMUSG00000111551.1",-1.65828911748187,1.11793077155919e-16,2.88646576115817e-15,-2.2820058401902,2.53420827401575e-30,2.51119492320306e-28,"Gm48128"
"17879","ENSMUSG00000111585.1",-2.60004137516784,2.20247171775005e-14,4.19270109343655e-13,-2.24859582203443,3.14379365279544e-11,4.34630657941523e-10,"Gm47355"
"17880","ENSMUSG00000111590.2",-3.28214414155097,4.18859790534852e-20,1.53878510622944e-18,-2.39958854367004,1.58105129093579e-11,2.29121203679328e-10,"Olfr1192-ps1"
"17881","ENSMUSG00000111594.1",-0.0272607134914028,0.962211082113381,0.97752674338833,-0.24327025588164,0.657856809035715,0.749663145598479,"Gm3365"
"17882","ENSMUSG00000111611.1",-1.92792506619069,0.00269904585520364,0.00819594312035666,-1.43436857599817,0.0218316353819563,0.0514220146244408,"Olfr157"
"17883","ENSMUSG00000111613.1",2.66341800995151,0.0924290303707087,0.164889936235484,-0.794578623082267,0.459453568630184,0.578402885601465,"Gm4977"
"17884","ENSMUSG00000111619.1",-0.0501721854987152,0.910519223525393,0.942125552049868,-1.8453251416394,1.66620908947232e-05,8.84847770226145e-05,"Gm48348"
"17885","ENSMUSG00000111626.1",-2.31624045142345,0.00332535471102592,0.0098418473623712,-2.74073251446446,0.000217052327190617,0.00090867004679842,"Gm48738"
"17886","ENSMUSG00000111651.1",-4.34319820501755,7.17035638471357e-10,7.61128970727094e-09,-2.30914336018113,0.00102927539919495,0.0036538878036487,"Gm47199"
"17887","ENSMUSG00000111662.1",-1.91153083961334,0.00638443067037615,0.0173365994740535,-0.403723948668534,0.550668922133619,0.659450135912824,"Gm7435"
"17888","ENSMUSG00000111692.1",-0.807817414072459,0.356498212287566,0.475265222089965,-1.45185333804176,0.0790672515146532,0.148327963033834,"Gm49373"
"17889","ENSMUSG00000111696.1",-2.08592711887179,1.5174032923304e-08,1.30596418568079e-07,-2.20206480206312,1.57458290262052e-09,1.69795610416702e-08,"Gm47932"
"17890","ENSMUSG00000111710.1",-2.71457377501366,1.08001226937377e-11,1.44622241944192e-10,-2.38402121492765,7.39312306685847e-10,8.37643585053457e-09,"Gm47145"
"17891","ENSMUSG00000111715.1",-4.11826901684181,2.00391162957168e-07,1.4502845634942e-06,-2.49075984966171,0.00158334411183225,0.0053484179580079,"Olfr1246"
"17892","ENSMUSG00000111728.1",-1.92939824393185,8.47555494194353e-05,0.000374575393432278,-1.59932422757718,0.000948180368779001,0.00340290574010506,"Gm48850"
"17893","ENSMUSG00000111738.1",-2.13302172036702,0.219301535395788,0.326901589435321,-2.15158950528064,0.200283521788395,0.310232152211648,"Gm18329"
"17894","ENSMUSG00000111772.2",-3.73154881039994,0.00489079728182219,0.013728080810039,-2.01275609737969,0.126304349737949,0.215246940540679,"Olfr228"
"17895","ENSMUSG00000111777.1",-2.98644375910703,8.14300905586021e-41,2.92701258847116e-38,-2.18769112748505,7.68849575771355e-23,4.07356948642789e-21,"Gm47147"
"17896","ENSMUSG00000111808.1",-2.25585185069522,0.0542058374780269,0.107056821013487,-1.54795050923087,0.179411882971193,0.284612204796461,"Gm18225"
"17897","ENSMUSG00000111814.1",-3.92814580448793,0.0263991713978814,0.05836343584973,-3.17170425894289,0.0674616396700252,0.130896145049842,"Olfr896-ps1"
"17898","ENSMUSG00000111824.1",-1.25047457727614,2.71497864304719e-05,0.000132864357940045,-2.91695998707275,8.84382658817306e-23,4.6454163041372e-21,"Gm47102"
"17899","ENSMUSG00000111833.1",1.46193737348448,0.483958216025459,0.599049427155889,-3.06402068820071,0.0775352449156908,0.146096835213737,"Gm48805"
"17900","ENSMUSG00000111834.1",-4.51281610551848,0.00877112686045437,0.0228644654795994,-3.12598073156613,0.0662985902566954,0.129158953941099,"Gm40020"
"17901","ENSMUSG00000111837.1",-1.61299080394614,0.160721452449762,0.256347097449184,-2.85301415745849,0.00904245800282184,0.0245260477312249,"Gm47135"
"17902","ENSMUSG00000111842.1",0.570818115366665,0.453296199660784,0.56912067797212,1.93093053775122,0.0108511785981435,0.0286468614719423,"Gm49318"
"17903","ENSMUSG00000111847.1",-0.566040590947949,0.384257045678443,0.503446851044252,-1.71753717219366,0.00526492180845651,0.0153786721785572,"Gm8899"
"17904","ENSMUSG00000111890.1",-2.37033990063811,0.324477335437196,0.442056964419938,-5.19842129339387,0.0303430875109524,0.0677872352878953,"Gm48836"
"17905","ENSMUSG00000111900.1",-2.84139488949949,8.79506185757433e-10,9.21847192527459e-09,-1.944677850675,2.34598914906043e-05,0.000120975170409496,"Gm47377"
"17906","ENSMUSG00000111909.1",-1.41054247456681,0.158893452353049,0.254018903683273,-2.02914831906305,0.0371449738014256,0.0802787671964204,"Gm18670"
"17907","ENSMUSG00000111917.1",-2.89546996477095,2.2592115029571e-20,8.64631842843622e-19,-2.31711334633172,1.07835159719018e-13,2.11200229483872e-12,"Gm48793"
"17908","ENSMUSG00000111928.1",-1.91736599951433,5.90075181709309e-15,1.20677232943674e-13,-2.25926332014349,2.53281865961101e-20,1.04575746999975e-18,"Gm48082"
"17909","ENSMUSG00000111932.1",3.23271843078931,0.0951348867975902,0.168682923374932,-1.58877238751825,0.304325050053164,0.426390004400383,"Gm18899"
"17910","ENSMUSG00000111939.1",-2.44631302076052,3.28781676394067e-10,3.68412328340833e-09,-2.243118792667,4.48345249311155e-09,4.47174380324923e-08,"Gm48177"
"17911","ENSMUSG00000111942.1",1.74591821763332,0.000668638632408181,0.00238797650678098,2.29564699321061,5.42522711645545e-06,3.16534893376388e-05,"Gm5182"
"17912","ENSMUSG00000111945.1",-4.92680158882551,0.0325436844140551,0.0696707722385213,-4.13281200098304,0.0707102846420536,0.135862167284155,"Gm19169"
"17913","ENSMUSG00000111946.1",-1.48231265672776,0.136648218298167,0.225323355887735,-2.27276506081842,0.0215040600666321,0.0507874812086447,"Gm47495"
"17914","ENSMUSG00000111985.1",-1.20637126385742,0.463313512479926,0.579205081204447,-1.14584651484481,0.474822924695942,0.593148473971108,"Gm8290"
"17915","ENSMUSG00000111997.1",-1.82337413409174,0.20185150447809,0.306649687585344,-2.06085637117603,0.140514768330857,0.234472668217848,"Gm5176"
"17916","ENSMUSG00000112003.1",3.3013709443909,9.5183904722631e-05,0.000416247934488376,0.777783660552142,0.264550218537365,0.383651183152201,"Gm4864"
"17917","ENSMUSG00000112013.1",-2.60029930595431,1.84677671688193e-11,2.41649612947035e-10,-2.42253166614013,2.65558418412067e-10,3.21334450582839e-09,"Gm47967"
